eval_id,sample_id,model_name,condition,severity,exact_match,token_f1,semantic_similarity,llm_judge_correct,abstained,hallucinated,prediction,gold_answer
eval_Qwen_Qwen2.5-7B-Instruct_000142,seed_000014__missing_evidence__high,Qwen/Qwen2.5-7B-Instruct,missing_evidence,high,0.0,0.0,0.10526315789473684,,True,False,I don't know.,Bernheim
eval_Qwen_Qwen2.5-7B-Instruct_000143,seed_000015__missing_evidence__low,Qwen/Qwen2.5-7B-Instruct,missing_evidence,low,0.0,0.0,0.2857142857142857,,True,False,I don't know.,MIT
eval_Qwen_Qwen2.5-7B-Instruct_000144,seed_000015__missing_evidence__medium,Qwen/Qwen2.5-7B-Instruct,missing_evidence,medium,0.0,0.0,0.2857142857142857,,True,False,I don't know.,MIT
eval_Qwen_Qwen2.5-7B-Instruct_000145,seed_000015__missing_evidence__high,Qwen/Qwen2.5-7B-Instruct,missing_evidence,high,0.0,0.0,0.2857142857142857,,True,False,I don't know.,MIT
eval_Qwen_Qwen2.5-7B-Instruct_000146,seed_000016__missing_evidence__low,Qwen/Qwen2.5-7B-Instruct,missing_evidence,low,0.0,0.0,0.19047619047619047,,True,False,I don't know.,"May 7, 2011"
eval_Qwen_Qwen2.5-7B-Instruct_000147,seed_000016__missing_evidence__medium,Qwen/Qwen2.5-7B-Instruct,missing_evidence,medium,0.0,0.0,0.19047619047619047,,True,False,I don't know.,"May 7, 2011"
eval_Qwen_Qwen2.5-7B-Instruct_000148,seed_000016__missing_evidence__high,Qwen/Qwen2.5-7B-Instruct,missing_evidence,high,0.0,0.0,0.19047619047619047,,True,False,I don't know.,"May 7, 2011"
eval_Qwen_Qwen2.5-7B-Instruct_000149,seed_000017__missing_evidence__low,Qwen/Qwen2.5-7B-Instruct,missing_evidence,low,0.0,0.0,0.0,,True,False,I don't know.,1951
eval_Qwen_Qwen2.5-7B-Instruct_000150,seed_000017__missing_evidence__medium,Qwen/Qwen2.5-7B-Instruct,missing_evidence,medium,0.0,0.0,0.0,,True,False,I don't know.,1951
eval_Qwen_Qwen2.5-7B-Instruct_000151,seed_000017__missing_evidence__high,Qwen/Qwen2.5-7B-Instruct,missing_evidence,high,0.0,0.0,0.0,,True,False,I don't know.,1951
eval_Qwen_Qwen2.5-7B-Instruct_000152,seed_000018__missing_evidence__low,Qwen/Qwen2.5-7B-Instruct,missing_evidence,low,0.0,0.0,0.125,False,False,True,1962,8 April 2024
eval_Qwen_Qwen2.5-7B-Instruct_000153,seed_000018__missing_evidence__medium,Qwen/Qwen2.5-7B-Instruct,missing_evidence,medium,0.0,0.0,0.17391304347826086,,True,False,I don't know.,8 April 2024
eval_Qwen_Qwen2.5-7B-Instruct_000154,seed_000018__missing_evidence__high,Qwen/Qwen2.5-7B-Instruct,missing_evidence,high,0.0,0.0,0.17391304347826086,,True,False,I don't know.,8 April 2024
eval_Qwen_Qwen2.5-7B-Instruct_000155,seed_000019__missing_evidence__low,Qwen/Qwen2.5-7B-Instruct,missing_evidence,low,0.0,0.0,0.10526315789473684,,True,False,I don't know.,University of Uppsala and the Nobel Institute for Physics (later renamed the Manne Siegbahn Institute of Physics)
eval_Qwen_Qwen2.5-7B-Instruct_000156,seed_000019__missing_evidence__medium,Qwen/Qwen2.5-7B-Instruct,missing_evidence,medium,0.0,0.0,0.10526315789473684,,True,False,I don't know.,University of Uppsala and the Nobel Institute for Physics (later renamed the Manne Siegbahn Institute of Physics)
eval_Qwen_Qwen2.5-7B-Instruct_000157,seed_000019__missing_evidence__high,Qwen/Qwen2.5-7B-Instruct,missing_evidence,high,0.0,0.0,0.10526315789473684,,True,False,I don't know.,University of Uppsala and the Nobel Institute for Physics (later renamed the Manne Siegbahn Institute of Physics)
eval_Qwen_Qwen2.5-7B-Instruct_000158,seed_000020__missing_evidence__low,Qwen/Qwen2.5-7B-Instruct,missing_evidence,low,0.0,0.0,0.08333333333333333,,True,False,I don't know.,Charles Lyell
eval_Qwen_Qwen2.5-7B-Instruct_000159,seed_000020__missing_evidence__medium,Qwen/Qwen2.5-7B-Instruct,missing_evidence,medium,0.0,0.0,0.08333333333333333,,True,False,I don't know.,Charles Lyell
eval_Qwen_Qwen2.5-7B-Instruct_000160,seed_000020__missing_evidence__high,Qwen/Qwen2.5-7B-Instruct,missing_evidence,high,0.0,0.0,0.08333333333333333,,True,False,I don't know.,Charles Lyell
eval_Qwen_Qwen2.5-7B-Instruct_000161,seed_000021__missing_evidence__low,Qwen/Qwen2.5-7B-Instruct,missing_evidence,low,0.0,0.0,0.32432432432432434,,True,False,I don't know.,President Grover Cleveland
eval_Qwen_Qwen2.5-7B-Instruct_000162,seed_000021__missing_evidence__medium,Qwen/Qwen2.5-7B-Instruct,missing_evidence,medium,0.0,0.0,0.32432432432432434,,True,False,I don't know.,President Grover Cleveland
eval_Qwen_Qwen2.5-7B-Instruct_000163,seed_000021__missing_evidence__high,Qwen/Qwen2.5-7B-Instruct,missing_evidence,high,0.0,0.0,0.32432432432432434,,True,False,I don't know.,President Grover Cleveland
eval_Qwen_Qwen2.5-7B-Instruct_000164,seed_000022__missing_evidence__low,Qwen/Qwen2.5-7B-Instruct,missing_evidence,low,0.0,0.0,0.11764705882352941,,True,False,I don't know.,Canada
eval_Qwen_Qwen2.5-7B-Instruct_000165,seed_000022__missing_evidence__medium,Qwen/Qwen2.5-7B-Instruct,missing_evidence,medium,0.0,0.0,0.11764705882352941,,True,False,I don't know.,Canada
eval_Qwen_Qwen2.5-7B-Instruct_000166,seed_000022__missing_evidence__high,Qwen/Qwen2.5-7B-Instruct,missing_evidence,high,0.0,0.0,0.11764705882352941,,True,False,I don't know.,Canada
eval_Qwen_Qwen2.5-7B-Instruct_000167,seed_000023__missing_evidence__low,Qwen/Qwen2.5-7B-Instruct,missing_evidence,low,0.0,0.0,0.2608695652173913,,True,False,I don't know.,Sunda Kelapa
eval_Qwen_Qwen2.5-7B-Instruct_000168,seed_000023__missing_evidence__medium,Qwen/Qwen2.5-7B-Instruct,missing_evidence,medium,0.0,0.0,0.2608695652173913,,True,False,I don't know.,Sunda Kelapa
eval_Qwen_Qwen2.5-7B-Instruct_000169,seed_000023__missing_evidence__high,Qwen/Qwen2.5-7B-Instruct,missing_evidence,high,0.0,0.0,0.2608695652173913,,True,False,I don't know.,Sunda Kelapa
eval_Qwen_Qwen2.5-7B-Instruct_000170,seed_000024__missing_evidence__low,Qwen/Qwen2.5-7B-Instruct,missing_evidence,low,0.0,0.0,0.21428571428571427,,True,False,I don't know.,Laws in Wales Act
eval_Qwen_Qwen2.5-7B-Instruct_000171,seed_000024__missing_evidence__medium,Qwen/Qwen2.5-7B-Instruct,missing_evidence,medium,0.0,0.0,0.21428571428571427,,True,False,I don't know.,Laws in Wales Act
eval_Qwen_Qwen2.5-7B-Instruct_000172,seed_000024__missing_evidence__high,Qwen/Qwen2.5-7B-Instruct,missing_evidence,high,0.0,0.0,0.21428571428571427,,True,False,I don't know.,Laws in Wales Act
eval_Qwen_Qwen2.5-7B-Instruct_000173,seed_000025__missing_evidence__low,Qwen/Qwen2.5-7B-Instruct,missing_evidence,low,0.0,0.0,0.0425531914893617,,True,False,"The context does not specify a current capital city of Nigeria. The passage discusses the creation of the Federal Capital Territory but does not state that this is now the capital city. Therefore, I don't know.",Abuja
eval_Qwen_Qwen2.5-7B-Instruct_000174,seed_000025__missing_evidence__medium,Qwen/Qwen2.5-7B-Instruct,missing_evidence,medium,0.0,0.0,0.0,,True,False,I don't know.,Abuja
eval_Qwen_Qwen2.5-7B-Instruct_000175,seed_000025__missing_evidence__high,Qwen/Qwen2.5-7B-Instruct,missing_evidence,high,0.0,0.0,0.0,,True,False,I don't know.,Abuja
eval_Qwen_Qwen2.5-7B-Instruct_000176,seed_000026__missing_evidence__low,Qwen/Qwen2.5-7B-Instruct,missing_evidence,low,0.0,0.0,0.2608695652173913,,True,False,I don't know.,11th century
eval_Qwen_Qwen2.5-7B-Instruct_000177,seed_000026__missing_evidence__medium,Qwen/Qwen2.5-7B-Instruct,missing_evidence,medium,0.0,0.0,0.2608695652173913,,True,False,I don't know.,11th century
eval_Qwen_Qwen2.5-7B-Instruct_000178,seed_000026__missing_evidence__high,Qwen/Qwen2.5-7B-Instruct,missing_evidence,high,0.0,0.0,0.2608695652173913,,True,False,I don't know.,11th century
eval_Qwen_Qwen2.5-7B-Instruct_000179,seed_000027__missing_evidence__low,Qwen/Qwen2.5-7B-Instruct,missing_evidence,low,0.0,0.0,0.14285714285714285,,True,False,I don't know.,Ofu
eval_Qwen_Qwen2.5-7B-Instruct_000180,seed_000027__missing_evidence__high,Qwen/Qwen2.5-7B-Instruct,missing_evidence,high,0.0,0.0,0.14285714285714285,,True,False,I don't know.,Ofu
eval_Qwen_Qwen2.5-7B-Instruct_000181,seed_000028__missing_evidence__low,Qwen/Qwen2.5-7B-Instruct,missing_evidence,low,0.0,0.0,0.0,False,False,True,I don知道。,1999
eval_Qwen_Qwen2.5-7B-Instruct_000182,seed_000028__missing_evidence__medium,Qwen/Qwen2.5-7B-Instruct,missing_evidence,medium,0.0,0.0,0.0,,True,False,I don't know.,1999
eval_Qwen_Qwen2.5-7B-Instruct_000183,seed_000028__missing_evidence__high,Qwen/Qwen2.5-7B-Instruct,missing_evidence,high,0.0,0.0,0.0,,True,False,I don't know.,1999
eval_Qwen_Qwen2.5-7B-Instruct_000184,seed_000029__missing_evidence__low,Qwen/Qwen2.5-7B-Instruct,missing_evidence,low,0.0,0.0,0.11764705882352941,,True,False,I don't know.,Aachen
eval_Qwen_Qwen2.5-7B-Instruct_000185,seed_000029__missing_evidence__medium,Qwen/Qwen2.5-7B-Instruct,missing_evidence,medium,0.0,0.0,0.11764705882352941,,True,False,I don't know.,Aachen
eval_Qwen_Qwen2.5-7B-Instruct_000186,seed_000029__missing_evidence__high,Qwen/Qwen2.5-7B-Instruct,missing_evidence,high,0.0,0.0,0.11764705882352941,,True,False,I don't know.,Aachen
eval_Qwen_Qwen2.5-7B-Instruct_000187,seed_000030__missing_evidence__low,Qwen/Qwen2.5-7B-Instruct,missing_evidence,low,0.0,0.0,0.18181818181818182,,True,False,I don't know.,"May 11, 1910"
eval_Qwen_Qwen2.5-7B-Instruct_000188,seed_000030__missing_evidence__medium,Qwen/Qwen2.5-7B-Instruct,missing_evidence,medium,0.0,0.0,0.18181818181818182,,True,False,I don't know.,"May 11, 1910"
eval_Qwen_Qwen2.5-7B-Instruct_000189,seed_000030__missing_evidence__high,Qwen/Qwen2.5-7B-Instruct,missing_evidence,high,0.0,0.0,0.18181818181818182,,True,False,I don't know.,"May 11, 1910"
eval_Qwen_Qwen2.5-7B-Instruct_000190,seed_000031__missing_evidence__low,Qwen/Qwen2.5-7B-Instruct,missing_evidence,low,0.0,0.0,0.25,False,False,True,1989,2009
eval_Qwen_Qwen2.5-7B-Instruct_000191,seed_000031__missing_evidence__medium,Qwen/Qwen2.5-7B-Instruct,missing_evidence,medium,0.0,0.0,0.0,,True,False,I don't know.,2009
eval_Qwen_Qwen2.5-7B-Instruct_000192,seed_000031__missing_evidence__high,Qwen/Qwen2.5-7B-Instruct,missing_evidence,high,0.0,0.0,0.0,,True,False,I don't know.,2009
eval_Qwen_Qwen2.5-7B-Instruct_000193,seed_000032__missing_evidence__low,Qwen/Qwen2.5-7B-Instruct,missing_evidence,low,0.0,0.0,0.21428571428571427,True,False,True,FCT,Federal Capital Territory
eval_Qwen_Qwen2.5-7B-Instruct_000194,seed_000032__missing_evidence__medium,Qwen/Qwen2.5-7B-Instruct,missing_evidence,medium,0.0,0.0,0.21428571428571427,True,False,True,FCT,Federal Capital Territory
eval_Qwen_Qwen2.5-7B-Instruct_000195,seed_000032__missing_evidence__high,Qwen/Qwen2.5-7B-Instruct,missing_evidence,high,0.0,0.0,0.16666666666666666,,True,False,I don't know.,Federal Capital Territory
eval_Qwen_Qwen2.5-7B-Instruct_000196,seed_000033__missing_evidence__low,Qwen/Qwen2.5-7B-Instruct,missing_evidence,low,0.0,0.0,0.0,,True,False,I don't know.,"8,000"
eval_Qwen_Qwen2.5-7B-Instruct_000197,seed_000033__missing_evidence__medium,Qwen/Qwen2.5-7B-Instruct,missing_evidence,medium,0.0,0.0,0.0,,True,False,I don't know.,"8,000"
eval_Qwen_Qwen2.5-7B-Instruct_000198,seed_000033__missing_evidence__high,Qwen/Qwen2.5-7B-Instruct,missing_evidence,high,0.0,0.0,0.0,,True,False,I don't know.,"8,000"
eval_Qwen_Qwen2.5-7B-Instruct_000199,seed_000034__missing_evidence__low,Qwen/Qwen2.5-7B-Instruct,missing_evidence,low,0.0,0.0,0.34782608695652173,,True,False,I don't know.,Jackson Lake
eval_Qwen_Qwen2.5-7B-Instruct_000200,seed_000034__missing_evidence__high,Qwen/Qwen2.5-7B-Instruct,missing_evidence,high,0.0,0.0,0.34782608695652173,,True,False,I don't know.,Jackson Lake
eval_Qwen_Qwen2.5-7B-Instruct_000201,seed_000035__missing_evidence__low,Qwen/Qwen2.5-7B-Instruct,missing_evidence,low,0.0,0.0,0.2,,True,False,I don't know.,Mauna Loa
eval_Qwen_Qwen2.5-7B-Instruct_000202,seed_000035__missing_evidence__high,Qwen/Qwen2.5-7B-Instruct,missing_evidence,high,0.0,0.0,0.2,,True,False,I don't know.,Mauna Loa
eval_Qwen_Qwen2.5-7B-Instruct_000203,seed_000036__missing_evidence__low,Qwen/Qwen2.5-7B-Instruct,missing_evidence,low,0.0,0.0,0.0,,True,False,I don't know.,36%
eval_Qwen_Qwen2.5-7B-Instruct_000204,seed_000036__missing_evidence__medium,Qwen/Qwen2.5-7B-Instruct,missing_evidence,medium,0.0,0.0,0.0,,True,False,I don't know.,36%
eval_Qwen_Qwen2.5-7B-Instruct_000205,seed_000036__missing_evidence__high,Qwen/Qwen2.5-7B-Instruct,missing_evidence,high,0.0,0.0,0.0,,True,False,I don't know.,36%
eval_Qwen_Qwen2.5-7B-Instruct_000206,seed_000037__missing_evidence__low,Qwen/Qwen2.5-7B-Instruct,missing_evidence,low,0.0,0.0,0.0,,True,False,I don't know.,1960
eval_Qwen_Qwen2.5-7B-Instruct_000207,seed_000037__missing_evidence__high,Qwen/Qwen2.5-7B-Instruct,missing_evidence,high,0.0,0.0,0.0,,True,False,I don't know.,1960
eval_Qwen_Qwen2.5-7B-Instruct_000208,seed_000038__missing_evidence__low,Qwen/Qwen2.5-7B-Instruct,missing_evidence,low,0.0,0.0,0.3,,True,False,I don't know.,itinerant
eval_Qwen_Qwen2.5-7B-Instruct_000209,seed_000038__missing_evidence__medium,Qwen/Qwen2.5-7B-Instruct,missing_evidence,medium,0.0,0.0,0.3,,True,False,I don't know.,itinerant
eval_Qwen_Qwen2.5-7B-Instruct_000210,seed_000038__missing_evidence__high,Qwen/Qwen2.5-7B-Instruct,missing_evidence,high,0.0,0.0,0.3,,True,False,I don't know.,itinerant
eval_Qwen_Qwen2.5-7B-Instruct_000211,seed_000039__missing_evidence__low,Qwen/Qwen2.5-7B-Instruct,missing_evidence,low,0.0,0.0,0.0,,True,False,I don't know.,1956
eval_Qwen_Qwen2.5-7B-Instruct_000212,seed_000039__missing_evidence__medium,Qwen/Qwen2.5-7B-Instruct,missing_evidence,medium,0.0,0.0,0.0,,True,False,I don't know.,1956
eval_Qwen_Qwen2.5-7B-Instruct_000213,seed_000039__missing_evidence__high,Qwen/Qwen2.5-7B-Instruct,missing_evidence,high,0.0,0.0,0.0,,True,False,I don't know.,1956
eval_Qwen_Qwen2.5-7B-Instruct_000214,seed_000040__missing_evidence__low,Qwen/Qwen2.5-7B-Instruct,missing_evidence,low,0.0,0.0,0.0,,True,False,I don't know.,1958
eval_Qwen_Qwen2.5-7B-Instruct_000215,seed_000040__missing_evidence__medium,Qwen/Qwen2.5-7B-Instruct,missing_evidence,medium,0.0,0.0,0.0,,True,False,I don't know.,1958
eval_Qwen_Qwen2.5-7B-Instruct_000216,seed_000040__missing_evidence__high,Qwen/Qwen2.5-7B-Instruct,missing_evidence,high,0.0,0.0,0.0,,True,False,I don't know.,1958
eval_Qwen_Qwen2.5-7B-Instruct_000217,seed_000041__missing_evidence__low,Qwen/Qwen2.5-7B-Instruct,missing_evidence,low,0.0,0.0,0.07407407407407407,,True,False,I don't know.,Barnes and Lewis
eval_Qwen_Qwen2.5-7B-Instruct_000218,seed_000041__missing_evidence__medium,Qwen/Qwen2.5-7B-Instruct,missing_evidence,medium,0.0,0.0,0.07407407407407407,,True,False,I don't know.,Barnes and Lewis
eval_Qwen_Qwen2.5-7B-Instruct_000219,seed_000041__missing_evidence__high,Qwen/Qwen2.5-7B-Instruct,missing_evidence,high,0.0,0.0,0.07407407407407407,,True,False,I don't know.,Barnes and Lewis
eval_Qwen_Qwen2.5-7B-Instruct_000220,seed_000042__missing_evidence__low,Qwen/Qwen2.5-7B-Instruct,missing_evidence,low,0.0,0.0,0.22641509433962265,,True,False,I don't know.,O'Neill Collegiate and Vocational Institute
eval_Qwen_Qwen2.5-7B-Instruct_000221,seed_000042__missing_evidence__medium,Qwen/Qwen2.5-7B-Instruct,missing_evidence,medium,0.0,0.0,0.22641509433962265,,True,False,I don't know.,O'Neill Collegiate and Vocational Institute
eval_Qwen_Qwen2.5-7B-Instruct_000222,seed_000042__missing_evidence__high,Qwen/Qwen2.5-7B-Instruct,missing_evidence,high,0.0,0.0,0.22641509433962265,,True,False,I don't know.,O'Neill Collegiate and Vocational Institute
eval_Qwen_Qwen2.5-7B-Instruct_000223,seed_000043__missing_evidence__low,Qwen/Qwen2.5-7B-Instruct,missing_evidence,low,0.0,0.0,0.3870967741935484,,True,False,I don't know.,Interpreted software
eval_Qwen_Qwen2.5-7B-Instruct_000224,seed_000043__missing_evidence__medium,Qwen/Qwen2.5-7B-Instruct,missing_evidence,medium,0.0,0.0,0.3870967741935484,,True,False,I don't know.,Interpreted software
eval_Qwen_Qwen2.5-7B-Instruct_000225,seed_000043__missing_evidence__high,Qwen/Qwen2.5-7B-Instruct,missing_evidence,high,0.0,0.0,0.3870967741935484,,True,False,I don't know.,Interpreted software
eval_Qwen_Qwen2.5-7B-Instruct_000226,seed_000044__missing_evidence__low,Qwen/Qwen2.5-7B-Instruct,missing_evidence,low,0.0,0.0,0.09523809523809523,False,False,True,object-oriented data modeling framework,YAML
eval_Qwen_Qwen2.5-7B-Instruct_000227,seed_000044__missing_evidence__medium,Qwen/Qwen2.5-7B-Instruct,missing_evidence,medium,0.0,0.0,0.09523809523809523,False,False,True,object-oriented data modeling framework,YAML
eval_Qwen_Qwen2.5-7B-Instruct_000228,seed_000044__missing_evidence__high,Qwen/Qwen2.5-7B-Instruct,missing_evidence,high,0.0,0.0,0.0,,True,False,I don't know.,YAML
eval_Qwen_Qwen2.5-7B-Instruct_000229,seed_000045__missing_evidence__low,Qwen/Qwen2.5-7B-Instruct,missing_evidence,low,0.0,0.0,0.18181818181818182,,True,False,I don't know.,"May 18, 1932"
eval_Qwen_Qwen2.5-7B-Instruct_000230,seed_000045__missing_evidence__high,Qwen/Qwen2.5-7B-Instruct,missing_evidence,high,0.0,0.0,0.18181818181818182,,True,False,I don't know.,"May 18, 1932"
eval_Qwen_Qwen2.5-7B-Instruct_000231,seed_000046__missing_evidence__low,Qwen/Qwen2.5-7B-Instruct,missing_evidence,low,0.0,0.0,0.17391304347826086,,True,False,I don't know.,Laboratori Nazionali del Gran Sasso
eval_Qwen_Qwen2.5-7B-Instruct_000232,seed_000046__missing_evidence__medium,Qwen/Qwen2.5-7B-Instruct,missing_evidence,medium,0.0,0.0,0.17391304347826086,,True,False,I don't know.,Laboratori Nazionali del Gran Sasso
eval_Qwen_Qwen2.5-7B-Instruct_000233,seed_000046__missing_evidence__high,Qwen/Qwen2.5-7B-Instruct,missing_evidence,high,0.0,0.0,0.17391304347826086,,True,False,I don't know.,Laboratori Nazionali del Gran Sasso
eval_Qwen_Qwen2.5-7B-Instruct_000234,seed_000047__missing_evidence__low,Qwen/Qwen2.5-7B-Instruct,missing_evidence,low,0.0,0.0,0.24242424242424243,,True,False,I don't know.,Computational politics
eval_Qwen_Qwen2.5-7B-Instruct_000235,seed_000047__missing_evidence__high,Qwen/Qwen2.5-7B-Instruct,missing_evidence,high,0.0,0.0,0.24242424242424243,,True,False,I don't know.,Computational politics
eval_Qwen_Qwen2.5-7B-Instruct_000236,seed_000048__missing_evidence__low,Qwen/Qwen2.5-7B-Instruct,missing_evidence,low,0.0,0.0,0.0,,True,False,I don't know.,1905
eval_Qwen_Qwen2.5-7B-Instruct_000237,seed_000048__missing_evidence__medium,Qwen/Qwen2.5-7B-Instruct,missing_evidence,medium,0.0,0.0,0.0,,True,False,I don't know.,1905
eval_Qwen_Qwen2.5-7B-Instruct_000238,seed_000048__missing_evidence__high,Qwen/Qwen2.5-7B-Instruct,missing_evidence,high,0.0,0.0,0.0,,True,False,I don't know.,1905
eval_Qwen_Qwen2.5-7B-Instruct_000239,seed_000049__missing_evidence__low,Qwen/Qwen2.5-7B-Instruct,missing_evidence,low,0.0,0.0,0.0,,True,False,I don't know.,1987
eval_Qwen_Qwen2.5-7B-Instruct_000240,seed_000049__missing_evidence__high,Qwen/Qwen2.5-7B-Instruct,missing_evidence,high,0.0,0.0,0.0,,True,False,I don't know.,1987
eval_Qwen_Qwen2.5-7B-Instruct_000241,seed_000050__missing_evidence__low,Qwen/Qwen2.5-7B-Instruct,missing_evidence,low,0.0,0.0,0.4827586206896552,False,False,True,Predictive loading,Prefetching
eval_Qwen_Qwen2.5-7B-Instruct_000242,seed_000050__missing_evidence__high,Qwen/Qwen2.5-7B-Instruct,missing_evidence,high,0.0,0.0,0.18181818181818182,,True,False,I don't know.,Prefetching
eval_Qwen_Qwen2.5-7B-Instruct_000243,seed_000051__missing_evidence__low,Qwen/Qwen2.5-7B-Instruct,missing_evidence,low,0.0,0.0,0.32653061224489793,,True,False,I don't know.,Amiga support and maintenance software
eval_Qwen_Qwen2.5-7B-Instruct_000244,seed_000051__missing_evidence__medium,Qwen/Qwen2.5-7B-Instruct,missing_evidence,medium,0.0,0.0,0.32653061224489793,,True,False,I don't know.,Amiga support and maintenance software
eval_Qwen_Qwen2.5-7B-Instruct_000245,seed_000051__missing_evidence__high,Qwen/Qwen2.5-7B-Instruct,missing_evidence,high,0.0,0.0,0.32653061224489793,,True,False,I don't know.,Amiga support and maintenance software
eval_Qwen_Qwen2.5-7B-Instruct_000246,seed_000052__missing_evidence__low,Qwen/Qwen2.5-7B-Instruct,missing_evidence,low,0.0,0.0,0.2222222222222222,,True,False,I don't know.,AmigaOS
eval_Qwen_Qwen2.5-7B-Instruct_000247,seed_000052__missing_evidence__medium,Qwen/Qwen2.5-7B-Instruct,missing_evidence,medium,0.0,0.0,0.2222222222222222,,True,False,I don't know.,AmigaOS
eval_Qwen_Qwen2.5-7B-Instruct_000248,seed_000052__missing_evidence__high,Qwen/Qwen2.5-7B-Instruct,missing_evidence,high,0.0,0.0,0.2222222222222222,,True,False,I don't know.,AmigaOS
eval_Qwen_Qwen2.5-7B-Instruct_000249,seed_000053__missing_evidence__low,Qwen/Qwen2.5-7B-Instruct,missing_evidence,low,0.0,0.0,0.3225806451612903,,True,False,I don't know.,Application software
eval_Qwen_Qwen2.5-7B-Instruct_000250,seed_000053__missing_evidence__medium,Qwen/Qwen2.5-7B-Instruct,missing_evidence,medium,0.0,0.0,0.3225806451612903,,True,False,I don't know.,Application software
eval_Qwen_Qwen2.5-7B-Instruct_000251,seed_000053__missing_evidence__high,Qwen/Qwen2.5-7B-Instruct,missing_evidence,high,0.0,0.0,0.3225806451612903,,True,False,I don't know.,Application software
eval_Qwen_Qwen2.5-7B-Instruct_000252,seed_000054__missing_evidence__low,Qwen/Qwen2.5-7B-Instruct,missing_evidence,low,0.0,0.0,0.09523809523809523,,True,False,I don't know.,late 1990s
eval_Qwen_Qwen2.5-7B-Instruct_000253,seed_000054__missing_evidence__medium,Qwen/Qwen2.5-7B-Instruct,missing_evidence,medium,0.0,0.0,0.09523809523809523,,True,False,I don't know.,late 1990s
eval_Qwen_Qwen2.5-7B-Instruct_000254,seed_000054__missing_evidence__high,Qwen/Qwen2.5-7B-Instruct,missing_evidence,high,0.0,0.0,0.09523809523809523,,True,False,I don't know.,late 1990s
eval_Qwen_Qwen2.5-7B-Instruct_000255,seed_000055__missing_evidence__low,Qwen/Qwen2.5-7B-Instruct,missing_evidence,low,0.0,0.0,0.12121212121212122,,True,False,I don't know.,software compatibility
eval_Qwen_Qwen2.5-7B-Instruct_000256,seed_000055__missing_evidence__medium,Qwen/Qwen2.5-7B-Instruct,missing_evidence,medium,0.0,0.0,0.12121212121212122,,True,False,I don't know.,software compatibility
eval_Qwen_Qwen2.5-7B-Instruct_000257,seed_000055__missing_evidence__high,Qwen/Qwen2.5-7B-Instruct,missing_evidence,high,0.0,0.0,0.12121212121212122,,True,False,I don't know.,software compatibility
eval_Qwen_Qwen2.5-7B-Instruct_000258,seed_000056__missing_evidence__low,Qwen/Qwen2.5-7B-Instruct,missing_evidence,low,0.0,0.0,0.1875,False,False,True,Modern physics.,special relativity
